Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A5M9JP13	A0A5M9JQT9	PF00085-PF13848	1	#FF0000	09	complement-complement
A7ECC4	A7ECC8	PF00085-PF13848	1	#FF0000	04	complement-complement
A0A8H2VXB1	A0A8H2VWT8	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A1D9Q2B6	A0A1D9Q3G4	PF00085-PF13848	1	#FF0000	06	complement-complement
A0A8A3NXL1	A0A8A3NWU1	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A384JKL9	A0A384JKX7	PF00085-PF13848	1	#FF0000	07	complement-complement
A0A8H6AXL3	A0A8H6EKP4	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4S8QVQ3	A0A4S8QTE7	PF00085-PF13848	1	#FF0000	06	complement-complement
G2YZC7	G2YZD4	PF00085-PF13848	1	#FF0000	07	complement-complement
A0A4Z1HTR0	A0A4Z1HTP9	PF00085-PF13848	1	#FF0000	06	complement-complement
M7TV85	M7U1V7	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1H0Y8	A0A4Z1H9N4	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1EDK8	A0A4Z1E8M6	PF00085-PF13848	1	#FF0000	06	complement-complement
A0A4Z1HV58	A0A4Z1HNM1	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1FMB8	A0A4Z1FNQ1	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A084GFZ0	A0A084GFZ7	PF00085-PF13848	1	#FF0000	07	normal-normal
A0A194XPS8	A0A194XQD0	PF00085-PF13848	1	#FF0000	04	complement-complement
A0A1L7WCS8	A0A1L7WCT3	PF00085-PF13848	1	#FF0000	05	normal-complement
A0A2J6PVA7	A0A2J6PVB0	PF00085-PF13848	1	#FF0000	05	normal-complement
A0A2J6SLX3	A0A2J6SLS1	PF00085-PF13848	1	#FF0000	05	complement-normal
A0A2J6QY09	A0A2J6QY30	PF00085-PF13848	1	#FF0000	05	normal-complement
A0A8H7XJR6	A0A8H7XHD1	PF00085-PF13848	1	#FF0000	08	normal-complement
A0A8H8BWG1	A0A8H7WKY4	PF00085-PF13848	1	#FF0000	08	complement-normal
A0A2V1CSE9	A0A2V1CS28	PF00085-PF13848	1	#FF0000	09	normal-complement
A0A1E1KXN0	A0A1E1L0J5	PF00085-PF13848	1	#FF0000	08	complement-complement
A0A1E1ME21	A0A1E1MEY8	PF00085-PF13848	1	#FF0000	08	complement-complement
A0A1E1K980	A0A1E1K9F7	PF00085-PF13848	1	#FF0000	08	normal-normal
A0A2T3B8E9	A0A2T3B8E5	PF00085-PF13848	1	#FF0000	05	complement-normal
A0A3D8RVV1	A0A3D8RVN1	PF00085-PF13848	1	#FF0000	08	normal-normal
A0A3D8SFA0	A0A3D8SH04	PF00085-PF13848	1	#FF0000	08	complement-complement
A0A8H8U1G9	A0A8H8R3M2	PF00085-PF13848	1	#FF0000	05	normal-complement
S3DC98	S3DC94	PF00085-PF13848	1	#FF0000	05	complement-normal
A0A5M9JP13	A0A5M9JLN1	PF00085-PF13848	1	#FF0000	08	complement-complement
A0A5M9JP13	A0A5M9JQT9	PF00085-PF13848	1	#FF0000	09	complement-complement
A7ECC4	A7ECC8	PF00085-PF13848	1	#FF0000	04	complement-complement
A0A8H2VXB1	A0A8H2VWT8	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A1D9Q2B6	A0A1D9Q3G4	PF00085-PF13848	1	#FF0000	06	complement-complement
A0A8A3NXL1	A0A8A3NWU1	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A384JKL9	A0A384JKX7	PF00085-PF13848	1	#FF0000	07	complement-complement
A0A8H6AXL3	A0A8H6EKP4	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4S8QVQ3	A0A4S8QTE7	PF00085-PF13848	1	#FF0000	06	complement-complement
G2YZC7	G2YZD4	PF00085-PF13848	1	#FF0000	07	complement-complement
A0A4Z1HTR0	A0A4Z1HTP9	PF00085-PF13848	1	#FF0000	06	complement-complement
M7TV85	M7U1V7	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1H0Y8	A0A4Z1H9N4	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1EDK8	A0A4Z1E8M6	PF00085-PF13848	1	#FF0000	06	complement-complement
A0A4Z1HV58	A0A4Z1HNM1	PF00085-PF13848	1	#FF0000	06	normal-normal
A0A4Z1FMB8	A0A4Z1FNQ1	PF00085-PF13848	1	#FF0000	06	normal-normal
W3X6H6	W3X4L6	PF00091-PF03953	1	#FF0000	03	normal-normal
A0A8K0X1W8	A0A8K0X365	PF00091-PF03953	1	#FF0000	02	normal-normal
A0A101MPG3	A0A117NQN0	PF00091-PF03953	1	#FF0000	09	normal-complement
W3X6H6	W3X4L6	PF00091-PF03953	1	#FF0000	03	normal-normal
A0A8K0X1W8	A0A8K0X365	PF00091-PF03953	1	#FF0000	02	normal-normal
A0A101MPG3	A0A117NQN0	PF00091-PF03953	1	#FF0000	09	normal-complement
W9VTS6	W9VTT6	PF00092-PF14623-PF14624	1	#FF0000	10	complement-complement
A0A1C1CLN5	A0A1C1CLM8	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
V9DI73	V9DI67	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
W9VTS6	W9VTT6	PF00092-PF14623-PF14624	1	#FF0000	10	complement-complement
A0A1C1CLN5	A0A1C1CLM8	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
V9DI73	V9DI67	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
W9VTS6	W9VTT6	PF00092-PF14623-PF14624	1	#FF0000	10	complement-complement
A0A1C1CLN5	A0A1C1CLM8	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
V9DI73	V9DI67	PF00092-PF14623-PF14624	1	#FF0000	10	normal-normal
A0A8S9DE57	A0A8S9DC61	PF00096	1	#FF0000	08	complement-complement
A0A8H3WFV0	A0A8H3WBI0	PF00096	1	#FF0000	04	complement-complement
L2G2P0	A0A7J6ISU7	PF00096	1	#FF0000	05	complement-complement
A0A8G0PDP1	A0A8G0L6L6	PF00096	1	#FF0000	10	complement-normal
A0A1E1MJI6	A0A1E1MID3	PF00096	1	#FF0000	06	normal-normal
A0A1E1LE35	A0A1E1LE11	PF00096	1	#FF0000	07	complement-complement
A0A1E1LE35	A0A1E1LE28	PF00096	1	#FF0000	06	complement-normal
A0A1E1LFY3	A0A1E1LFP2	PF00096	1	#FF0000	08	complement-complement
A0A1E1LFY3	A0A1E1LHY1	PF00096	1	#FF0000	06	complement-complement
G3Y552	G3Y547	PF00096	1	#FF0000	05	normal-normal
A0A5N6WGI0	A0A5N6WGC3	PF00096-PF00172	1	#FF0000	09	normal-normal
A0A5N6WGI0	A0A5N6WGC3	PF00096-PF00172	1	#FF0000	09	normal-normal
A0A5N6UY89	A0A5N6UY32	PF00096-PF00172-PF04082	1	#FF0000	07	normal-normal
A0A8K0Q5S0	A0A8K0Q5T0	PF00096-PF00172-PF04082	1	#FF0000	01	normal-normal
A0A5N6UY89	A0A5N6UY32	PF00096-PF00172-PF04082	1	#FF0000	07	normal-normal
A0A8K0Q5S0	A0A8K0Q5T0	PF00096-PF00172-PF04082	1	#FF0000	01	normal-normal
A0A5N6UY89	A0A5N6UY32	PF00096-PF00172-PF04082	1	#FF0000	07	normal-normal
A0A8K0Q5S0	A0A8K0Q5T0	PF00096-PF00172-PF04082	1	#FF0000	01	normal-normal
A0A2S7PT15	A0A2S7PT08	PF00096-PF01406-PF04082	1	#FF0000	05	normal-normal
A0A2S7PQ63	A0A2S7PQ58	PF00096-PF01406-PF04082	1	#FF0000	06	complement-complement
A0A2S7PT15	A0A2S7PT08	PF00096-PF01406-PF04082	1	#FF0000	05	normal-normal
A0A2S7PQ63	A0A2S7PQ58	PF00096-PF01406-PF04082	1	#FF0000	06	complement-complement
A0A2S7PT15	A0A2S7PT08	PF00096-PF01406-PF04082	1	#FF0000	05	normal-normal
A0A2S7PQ63	A0A2S7PQ58	PF00096-PF01406-PF04082	1	#FF0000	06	complement-complement
A0A178AXU7	A0A178AXV6	PF00096-PF04082	1	#FF0000	10	complement-normal
A0A178AXU7	A0A178AXV6	PF00096-PF04082	1	#FF0000	10	complement-normal
B6HN76	B6HN68	PF00096-PF13912	1	#FF0000	08	complement-complement
A0A1V6U338	A0A1V6U429	PF00096-PF13912	1	#FF0000	07	normal-normal
A0A167THH2	A0A167THB6	PF00096-PF13912	1	#FF0000	05	complement-complement
B6HN76	B6HN68	PF00096-PF13912	1	#FF0000	08	complement-complement
A0A1V6U338	A0A1V6U429	PF00096-PF13912	1	#FF0000	07	normal-normal
A0A167THH2	A0A167THB6	PF00096-PF13912	1	#FF0000	05	complement-complement
A0A1Y2VGM7	A0A1Y2VJW1	PF00097-PF00642	1	#FF0000	06	complement-complement
A0A1Y2WZS5	A0A1Y2X1N8	PF00097-PF00642	1	#FF0000	04	complement-complement
A0A439DFP2	A0A439DFR4	PF00097-PF00642	1	#FF0000	03	normal-normal
A0A1V1TR60	A0A1V1TQN8	PF00097-PF00642	1	#FF0000	03	normal-normal
A0A1W2TF28	A0A1W2TF30	PF00097-PF00642	1	#FF0000	03	complement-complement
A0A1Y2VGM7	A0A1Y2VJW1	PF00097-PF00642	1	#FF0000	06	complement-complement
A0A1Y2WZS5	A0A1Y2X1N8	PF00097-PF00642	1	#FF0000	04	complement-complement
A0A439DFP2	A0A439DFR4	PF00097-PF00642	1	#FF0000	03	normal-normal
A0A1V1TR60	A0A1V1TQN8	PF00097-PF00642	1	#FF0000	03	normal-normal
A0A1W2TF28	A0A1W2TF30	PF00097-PF00642	1	#FF0000	03	complement-complement
A0A7H8RAK9	A0A7H8QR25	PF00098	1	#FF0000	03	complement-complement
A0A423VX42	A0A423VXC1	PF00098	1	#FF0000	05	complement-complement
W3X9X9	W3X865	PF00098	1	#FF0000	07	normal-normal
A0A176ZWY1	A0A176ZWM8	PF00098	1	#FF0000	06	complement-normal
A0A176ZWY1	A0A177A097	PF00098	1	#FF0000	05	complement-normal
G9NYC1	G9NYA3	PF00098	1	#FF0000	07	complement-normal
A0A2K0T9N3	A0A0W7VR29	PF00098	1	#FF0000	07	complement-normal
A0A7C8IW13	A0A7C8INR5	PF00098	1	#FF0000	07	complement-complement
A0A074WPV3	A0A074WPS9	PF00106	1	#FF0000	03	normal-normal
A0A074WPV3	A0A074WZG6	PF00106	1	#FF0000	04	normal-normal
A0A7H8RAK9	A0A7H8RAH0	PF00106	1	#FF0000	08	complement-complement
A0A7H8RAK9	A0A7H8RAH1	PF00106	1	#FF0000	08	complement-normal
A0A8T8TVP0	A0A8T8TVK0	PF00106	1	#FF0000	01	normal-complement
A0A3D8RZT1	A0A3D8RZU0	PF00106	1	#FF0000	10	normal-normal
A0A3D8SZM4	A0A3D8SZK7	PF00106	1	#FF0000	08	normal-normal
A0A3D8SZM4	A0A3D8SZN4	PF00106	1	#FF0000	10	normal-normal
A0A2S7PT15	A0A2S7PT18	PF00106	1	#FF0000	02	normal-normal
A0A2S7PT15	A0A2S7PT62	PF00106	1	#FF0000	06	normal-complement
A0A2S7PT15	A0A2S7PT40	PF00106	1	#FF0000	08	normal-normal
A0A2S7PQ63	A0A2S7PQ77	PF00106	1	#FF0000	10	complement-complement
A0A2S7PQ63	A0A2S7PQ67	PF00106	1	#FF0000	07	complement-normal
A0A2S7PQ63	A0A2S7PQ53	PF00106	1	#FF0000	02	complement-complement
A0A2S7Q5P0	A0A2S7Q5I8	PF00106	1	#FF0000	02	normal-normal
A0A2S7Q5P0	A0A2S7Q5H1	PF00106	1	#FF0000	06	normal-complement
A0A2S7Q5P0	A0A2S7Q5J0	PF00106	1	#FF0000	09	normal-normal
A0A3M6W1Z7	A0A3M6YAV5	PF00106	1	#FF0000	01	normal-normal
B8M358	B8M366	PF00106	1	#FF0000	08	normal-normal
A0A2K0WFW2	A0A2K0WFW3	PF00106	1	#FF0000	05	complement-complement
W9ZBW2	W9ZBW7	PF00106	1	#FF0000	05	complement-complement
W9JRW7	A0A6M7ZN58	PF00106	1	#FF0000	05	complement-complement
X0LBR9	X0LBR6	PF00106	1	#FF0000	05	normal-normal
W9HRX6	W9HSE5	PF00106	1	#FF0000	04	complement-complement
A0A5C6SVB1	A0A5C6SUP3	PF00106	1	#FF0000	05	normal-normal
A0A8H5YQL9	A0A8H5YR81	PF00106	1	#FF0000	04	complement-complement
A0A8H5UR72	A0A8H5PGM5	PF00106	1	#FF0000	04	normal-normal
A0A2H3G7U7	A0A2H3GP27	PF00106	1	#FF0000	06	normal-normal
A0A2H3TPU8	A0A2H3TPN9	PF00106	1	#FF0000	04	normal-normal
A0A366QWC3	A0A366QYB1	PF00106	1	#FF0000	05	complement-complement
A0A8J5PCX7	A0A8J5U9K1	PF00106	1	#FF0000	04	normal-normal
A0A420TS55	A0A420TRP1	PF00106	1	#FF0000	04	normal-normal
N4TUT7	N4U7K7	PF00106	1	#FF0000	04	complement-complement
A0A8H5SFD3	A0A8H5SJ93	PF00106	1	#FF0000	04	complement-complement
A0A8H5YQR9	A0A8H5YNK3	PF00106	1	#FF0000	04	complement-complement
W9NZJ4	W9NTR2	PF00106	1	#FF0000	07	complement-complement
A0A8H6GAM9	A0A8H6GAQ7	PF00106	1	#FF0000	05	normal-normal
A0A0I9YIA9	A0A2H3SAZ2	PF00106	1	#FF0000	04	complement-complement
A0A1L7VVH2	A0A1L7VVH5	PF00106	1	#FF0000	04	normal-normal
N1S0N1	N1RZD0	PF00106	1	#FF0000	07	normal-normal
A0A8J5TQ19	A0A8J5TYX5	PF00106	1	#FF0000	05	normal-normal
A0A3L6N488	A0A3L6N5K1	PF00106	1	#FF0000	06	normal-normal
A0A559L646	A0A559L3S9	PF00106	1	#FF0000	06	complement-complement
A0A8H4JXV6	A0A8H4JXL1	PF00106	1	#FF0000	05	complement-complement
A0A8H4ZYP7	A0A8H5EBY4	PF00106	1	#FF0000	04	complement-complement
A0A1L7TH57	A0A1L7TJM5	PF00106	1	#FF0000	04	normal-normal
A0A8H5JS27	A0A8H5NBG6	PF00106	1	#FF0000	05	complement-complement
A0A8H5X927	A0A8H5UH46	PF00106	1	#FF0000	04	complement-complement
A0A8H5URW5	A0A8H5PHR8	PF00106	1	#FF0000	05	normal-normal
A0A8H5S3Y1	A0A8H5S8C3	PF00106	1	#FF0000	05	complement-complement
X0I4E8	X0H881	PF00106	1	#FF0000	07	complement-complement
A0A4Q2VWN0	A0A4V1S191	PF00106	1	#FF0000	05	normal-normal
A0A0D2Y0C0	A0A0D2Y0B7	PF00106	1	#FF0000	05	normal-normal
A0A366Q558	A0A366QYB1	PF00106	1	#FF0000	05	complement-complement
X0BE08	X0BPI6	PF00106	1	#FF0000	04	complement-complement
A0A420PKL2	A0A420TL49	PF00106	1	#FF0000	05	normal-normal
X0IVA5	X0IV74	PF00106	1	#FF0000	06	complement-complement
A0A8H5XIG4	A0A8H6CW60	PF00106	1	#FF0000	05	complement-complement
W7MDY7	W7MDZ2	PF00106	1	#FF0000	05	complement-complement
A0A8H4TPH2	A0A8H4TPJ0	PF00106	1	#FF0000	05	normal-normal
A0A8H5NIQ9	A0A8H5K190	PF00106	1	#FF0000	05	complement-complement
A0A365NN94	A0A365NMU5	PF00106	1	#FF0000	04	complement-complement
A0A8H5L9S4	A0A8H5P275	PF00106	1	#FF0000	05	complement-complement
A0A8H5JJQ4	A0A8H5N7S7	PF00106	1	#FF0000	04	normal-normal
A0A420TL18	A0A420TL49	PF00106	1	#FF0000	05	complement-complement
S0EP32	S0EIK7	PF00106	1	#FF0000	04	normal-normal
A0A8H5WJB3	A0A8H5SUG6	PF00106	1	#FF0000	09	complement-complement
A0A8K0RND8	A0A8K0RL99	PF00106	1	#FF0000	08	normal-normal
A0A8H4TR65	A0A8H4X6C2	PF00106	1	#FF0000	05	complement-complement
K3VQY1	K3VUN2	PF00106	1	#FF0000	04	complement-complement
K3VQY1	K3UYQ4	PF00106	1	#FF0000	09	complement-complement
A0A2T4GWX0	A0A2T4GU30	PF00106	1	#FF0000	09	complement-complement
A0A2T4GWX0	A0A2T4GWY0	PF00106	1	#FF0000	04	complement-complement
A0A1B8AWP8	A0A1B8AX59	PF00106	1	#FF0000	09	complement-complement
A0A1B8AWP8	A0A1B8AWR5	PF00106	1	#FF0000	04	complement-complement
A0A8H5DWM2	A0A8H4Z238	PF00106	1	#FF0000	04	normal-normal
A0A8H5DWM2	A0A8H4Z1E5	PF00106	1	#FF0000	10	normal-normal
A0A7S8D0G9	A0A2T4GU30	PF00106	1	#FF0000	09	complement-complement
A0A7S8D0G9	A0A7S8D0I0	PF00106	1	#FF0000	04	complement-complement
I1RIL9	V6R4J6	PF00106	1	#FF0000	10	complement-complement
I1RIL9	A0A098DJ52	PF00106	1	#FF0000	04	complement-complement
A0A8H3Q5C7	A0A4U9FBB2	PF00106	1	#FF0000	10	complement-complement
A0A8H3Q5C7	A0A8H3KDH8	PF00106	1	#FF0000	04	complement-complement
A0A4U9FG34	A0A4U9F922	PF00106	1	#FF0000	04	complement-complement
A0A2L2TCW1	A0A2L2TCV2	PF00106	1	#FF0000	10	complement-complement
A0A2L2TCW1	A0A2L2TA82	PF00106	1	#FF0000	04	complement-complement
A0A2H3GDM0	A0A2H3GDL5	PF00106	1	#FF0000	10	complement-complement
A0A2H3GDM0	A0A2H3GLK4	PF00106	1	#FF0000	04	complement-complement
A0A395RYK6	A0A395RYJ9	PF00106	1	#FF0000	04	normal-normal
A0A395RYK6	A0A395RYL6	PF00106	1	#FF0000	10	normal-normal
A0A395RVG1	A0A395RV50	PF00106	1	#FF0000	03	complement-complement
A0A4E9DE20	A0A4U9FBB2	PF00106	1	#FF0000	09	complement-complement
A0A4E9DE20	A0A4E9D7B7	PF00106	1	#FF0000	04	complement-complement
A0A1T3C9Q6	A0A1T3C9P0	PF00106	1	#FF0000	06	normal-complement
A0A0D2APR3	A0A0D2BWR7	PF00106	1	#FF0000	01	normal-complement
A0A0D2BQZ3	A0A0D1YZY1	PF00106	1	#FF0000	01	complement-normal
W9XAN8	W9XK07	PF00106	1	#FF0000	07	complement-normal
A0A1V6Q9V1	A0A1V6Q8R6	PF00106	1	#FF0000	03	normal-normal
A0A1L9TYM8	A0A1L9TYP2	PF00106	1	#FF0000	08	normal-complement
A0A7R7XFE6	A0A7R7XH21	PF00106	1	#FF0000	08	complement-normal
A0A1L9PAZ1	A0A1L9PAV8	PF00106	1	#FF0000	09	normal-complement
A0A072P9Q7	A0A072PM49	PF00106	1	#FF0000	04	normal-complement
A0A8H6VIE4	A0A8H6VEX6	PF00106	1	#FF0000	08	normal-complement
A0A225AZU3	A0A225B3R2	PF00106	1	#FF0000	05	complement-complement
A0A1Y2DIY0	A0A1Y2DIX7	PF00106	1	#FF0000	09	complement-normal
A0A2K0W127	A0A2K0W138	PF00106	1	#FF0000	03	normal-normal
A0A8H5PN06	A0A8H5PN63	PF00106	1	#FF0000	06	normal-normal
A0A8H5PN06	A0A8H5UU71	PF00106	1	#FF0000	03	normal-normal
A0A5Q3GAU3	A0A5Q3DU74	PF00106	1	#FF0000	06	normal-normal
A0A8H5YAR0	A0A8H5Y994	PF00106	1	#FF0000	03	normal-normal
A0A1L7VVI7	A0A1L7VU68	PF00106	1	#FF0000	08	normal-normal
A0A1L7VVI7	A0A1L7VU67	PF00106	1	#FF0000	03	normal-normal
A0A0I9YM31	A0A0I9YLI3	PF00106	1	#FF0000	03	complement-complement
A0A0I9YM31	A0A0I9YM34	PF00106	1	#FF0000	05	complement-complement
S0EGQ3	S0EHS1	PF00106	1	#FF0000	06	normal-normal
S0EGQ3	S0EHE7	PF00106	1	#FF0000	03	normal-normal
A0A2H3S377	A0A2H3SC62	PF00106	1	#FF0000	03	complement-complement
A0A2H3S377	A0A2H3SC70	PF00106	1	#FF0000	07	complement-complement
A0A420S985	A0A420S9B9	PF00106	1	#FF0000	03	normal-normal
A0A365NNX3	A0A365NNX4	PF00106	1	#FF0000	03	complement-complement
A0A365NNX3	A0A365NP64	PF00106	1	#FF0000	06	complement-complement
A0A1L7TF90	A0A1L7TA49	PF00106	1	#FF0000	03	complement-complement
A0A8H4JAG6	A0A8H4JAE4	PF00106	1	#FF0000	02	normal-normal
A0A8H5JGM4	A0A8H5JE38	PF00106	1	#FF0000	08	complement-normal
W7N6X1	W7N701	PF00106	1	#FF0000	05	complement-complement
A0A8J5NK85	A0A8J5TQM7	PF00106	1	#FF0000	07	normal-normal
A0A8J5NK85	A0A8J5TNU8	PF00106	1	#FF0000	03	normal-normal
X0K326	X0J533	PF00106	1	#FF0000	03	complement-complement
X0K326	X0IRD7	PF00106	1	#FF0000	09	complement-complement
N1R9F7	N1RL20	PF00106	1	#FF0000	03	complement-complement
N1R9F7	N1RL25	PF00106	1	#FF0000	07	complement-complement
A0A5C6SW58	A0A5C6SW11	PF00106	1	#FF0000	09	normal-normal
A0A5C6SW58	A0A5C6SX79	PF00106	1	#FF0000	03	normal-normal
W9JDG6	W9JKI5	PF00106	1	#FF0000	03	complement-complement
W9JDG6	W9JKJ4	PF00106	1	#FF0000	07	complement-complement
A0A2H3TWQ0	A0A2H3TND2	PF00106	1	#FF0000	07	normal-normal
A0A2H3TWQ0	A0A2H3TNE3	PF00106	1	#FF0000	03	normal-normal
A0A420QI12	A0A420SL11	PF00106	1	#FF0000	09	normal-normal
F9F3K1	F9F3J8	PF00106	1	#FF0000	03	complement-complement
F9F3K1	F9F3L0	PF00106	1	#FF0000	09	complement-complement
X0IMY4	X0HS00	PF00106	1	#FF0000	09	normal-normal
X0IMY4	X0HDN6	PF00106	1	#FF0000	03	normal-normal
W9NJV0	W9NQJ4	PF00106	1	#FF0000	03	complement-complement
W9NJV0	W9NQK2	PF00106	1	#FF0000	07	complement-complement
W9HTD9	W9HPM8	PF00106	1	#FF0000	03	complement-complement
W9HTD9	W9HPN9	PF00106	1	#FF0000	07	complement-complement
A0A4Q2VJA8	A0A4Q2VG55	PF00106	1	#FF0000	03	complement-complement
A0A4Q2VJA8	A0A4V1RZS9	PF00106	1	#FF0000	09	complement-complement
W9ZF35	W9ZPD4	PF00106	1	#FF0000	07	normal-normal
W9ZF35	W9ZPE5	PF00106	1	#FF0000	03	normal-normal
N4UE44	N4UXL8	PF00106	1	#FF0000	03	complement-complement
N4UE44	N4UXM5	PF00106	1	#FF0000	07	complement-complement
A0A2H3G816	A0A2H3G805	PF00106	1	#FF0000	10	normal-normal
A0A2H3G816	A0A2H3GMD9	PF00106	1	#FF0000	03	normal-normal
A0A0J9WBE1	A0A0J9WAD7	PF00106	1	#FF0000	03	complement-complement
A0A0J9WBE1	A0A0J9WAE8	PF00106	1	#FF0000	07	complement-complement
A0A559L657	A0A559L6P4	PF00106	1	#FF0000	03	complement-complement
A0A559L657	A0A559L5S9	PF00106	1	#FF0000	07	complement-complement
A0A8H5EMN9	A0A8H5ENJ7	PF00106	1	#FF0000	02	normal-normal
A0A420PVD1	A0A420PV76	PF00106	1	#FF0000	03	complement-complement
A0A420PVD1	A0A420PV89	PF00106	1	#FF0000	07	complement-complement
A0A420MKI8	A0A420MKF8	PF00106	1	#FF0000	03	complement-complement
A0A420MKI8	A0A420MKH2	PF00106	1	#FF0000	07	complement-complement
A0A3L6N424	A0A3L6N1T8	PF00106	1	#FF0000	09	normal-normal
A0A3L6N424	A0A3L6N503	PF00106	1	#FF0000	03	normal-normal
A0A8H5QYS1	A0A8H5R1X3	PF00106	1	#FF0000	03	complement-complement
A0A8H5KJS7	A0A8H5KHU6	PF00106	1	#FF0000	03	complement-complement
A0A8H5XF18	A0A8H6CU98	PF00106	1	#FF0000	08	normal-normal
A0A8H5ND27	A0A8H5JT30	PF00106	1	#FF0000	05	normal-normal
A0A8H5ND27	A0A8H5JSA1	PF00106	1	#FF0000	03	normal-normal
A0A6M7Z3Q6	A0A6M7ZEA5	PF00106	1	#FF0000	06	complement-normal
A0A6M7Z3Q6	A0A6M7Z7T0	PF00106	1	#FF0000	02	complement-complement
A0A6M7Z3Q6	W9J9B9	PF00106	1	#FF0000	06	complement-complement
W9JDV3	W9J9B9	PF00106	1	#FF0000	07	normal-normal
W9JDV3	W9J9V6	PF00106	1	#FF0000	03	normal-normal
A0A086T4W0	A0A086T4U2	PF00106	1	#FF0000	10	complement-complement
A0A0B7KC13	A0A0B7KGS3	PF00106	1	#FF0000	03	complement-complement
A0A2T4B186	A0A2T4B1A0	PF00106	1	#FF0000	07	complement-complement
G0R6T0	G0R6S7	PF00106	1	#FF0000	03	normal-complement
A0A2T4CDA8	A0A2T4CDC3	PF00106	1	#FF0000	04	complement-normal
A0A2H2ZL89	A0A2H2ZRW6	PF00106	1	#FF0000	03	complement-normal
A0A024SKF4	A0A024SJJ5	PF00106	1	#FF0000	03	normal-complement
G2QDP0	G2QDP4	PF00106	1	#FF0000	04	normal-normal
A0A1Y2VGM7	A0A1Y2VK26	PF00106	1	#FF0000	04	complement-normal
A0A1Y2TLU1	A0A1Y2TLR0	PF00106	1	#FF0000	03	normal-complement
A0A1Y2WZS5	A0A1Y2X109	PF00106	1	#FF0000	02	complement-normal
A0A0L0N0M2	A0A0L0MZT5	PF00106	1	#FF0000	04	normal-complement
Q2GWL0	Q2GWK4	PF00106	1	#FF0000	06	normal-complement
A0A3D8RRH6	A0A3D8RS35	PF00106	1	#FF0000	02	normal-complement
A0A094B1B9	A0A094AVK2	PF00106	1	#FF0000	01	complement-normal
A0A1B8BYH9	A0A1B8BYD0	PF00106	1	#FF0000	01	normal-complement
A0A176ZWY1	A0A176ZZC1	PF00106	1	#FF0000	01	complement-normal
L8FS31	L8FT65	PF00106	1	#FF0000	01	complement-normal
A0A140CZC0	A0A140CZB9	PF00106	1	#FF0000	01	normal-complement
A0A3D8QAW6	A0A3D8QB46	PF00106	1	#FF0000	01	complement-normal
A0A2V1D7E1	A0A2V1DA03	PF00106	1	#FF0000	01	normal-complement
E9EIL2	E9EIL1	PF00106	1	#FF0000	01	normal-complement
A0A8H4NHC3	A0A8H4NDB0	PF00106	1	#FF0000	01	normal-complement
A0A8H4Z3B2	A0A8H4Z2L9	PF00106	1	#FF0000	01	normal-complement
A0A8H5KI76	A0A8H5KH70	PF00106	1	#FF0000	01	normal-complement
A0A8H4WML4	A0A8H4WM58	PF00106	1	#FF0000	01	complement-normal
A0A0J0D7B1	A0A0J0A6J7	PF00106	1	#FF0000	01	normal-complement
A0A8H6CYF1	A0A8H6CYD7	PF00106	1	#FF0000	01	normal-complement
A0A1L7VX77	A0A1L7VX82	PF00106	1	#FF0000	01	complement-normal
A0A8H5QB69	A0A8H5Q8V9	PF00106	1	#FF0000	01	complement-normal
A0A2H3SHV2	A0A0J0A6J7	PF00106	1	#FF0000	01	normal-complement
A0A1L7U7D6	A0A1L7U2J5	PF00106	1	#FF0000	01	complement-normal
A0A8H5QAQ9	A0A8H5Q9G2	PF00106	1	#FF0000	01	complement-normal
S0ENZ1	S0ELU6	PF00106	1	#FF0000	01	normal-complement
A0A423X889	A0A423X7C7	PF00106	1	#FF0000	04	complement-complement
A0A317X8D5	A0A317X8C7	PF00106	1	#FF0000	10	complement-normal
A0A0D9NLT1	A0A0D9NLS5	PF00106	1	#FF0000	10	complement-complement
A0A0B4FTS7	A0A0B4FTT4	PF00106	1	#FF0000	10	normal-normal
E9FCE7	E9F8F9	PF00106	1	#FF0000	10	complement-complement
A0A0B4GND8	A0A0B4GND0	PF00106	1	#FF0000	10	complement-complement
Q5BBP7	Q5BBP1	PF00106	1	#FF0000	07	normal-normal
A0A1U8QG93	A0A1U8QSE4	PF00106	1	#FF0000	06	normal-normal
